drug_local_idx,model,group,AP,nDCG@10,P@15,R@15
148,CAFNet-D full,rare,0.08690201740714873,0.1100458831490401,0.06666666666666667,0.05
148,CAFNet-D full,middle,0.3341639267136555,0.21801641453242443,0.26666666666666666,0.047058823529411764
148,CAFNet-D full,frequent,0.8286553756894706,0.77990823370192,0.9333333333333333,0.09523809523809523
149,CAFNet-D full,rare,,,,
149,CAFNet-D full,middle,,,,
149,CAFNet-D full,frequent,0.7226107226107226,0.7819835854675756,0.6666666666666666,0.7692307692307693
150,CAFNet-D full,rare,,,,
150,CAFNet-D full,middle,0.011264625342295245,0.0,0.0,0.0
150,CAFNet-D full,frequent,0.3297717106076418,0.46582309483828666,0.26666666666666666,0.26666666666666666
151,CAFNet-D full,rare,0.015477354187031608,0.0,0.0,0.0
151,CAFNet-D full,middle,0.1276124272839511,0.14829723057014912,0.06666666666666667,0.1111111111111111
151,CAFNet-D full,frequent,0.6014748366760423,0.9363792118010483,0.8666666666666667,0.2549019607843137
152,CAFNet-D full,rare,0.1588235294117647,0.23719771276929622,0.06666666666666667,0.5
152,CAFNet-D full,middle,0.41596877014255684,0.46900009332067494,0.26666666666666666,0.36363636363636365
152,CAFNet-D full,frequent,0.6812626722447157,1.0,0.8,0.24489795918367346
153,CAFNet-D full,rare,,,,
153,CAFNet-D full,middle,0.06666666666666667,0.0,0.06666666666666667,1.0
153,CAFNet-D full,frequent,0.5149088983237224,0.6421867266689011,0.4666666666666667,0.2916666666666667
154,CAFNet-D full,rare,0.0033003300330033004,0.0,0.0,0.0
154,CAFNet-D full,middle,0.01932958001682521,0.0,0.0,0.0
154,CAFNet-D full,frequent,0.5959662667739052,0.857980942822373,0.8,0.4444444444444444
155,CAFNet-D full,rare,0.0038377454352282554,0.0,0.0,0.0
155,CAFNet-D full,middle,0.012926473271300858,0.0,0.0,0.0
155,CAFNet-D full,frequent,0.41275864337346385,0.6410457898283654,0.6,0.34615384615384615
156,CAFNet-D full,rare,,,,
156,CAFNet-D full,middle,0.0072992700729927005,0.0,0.0,0.0
156,CAFNet-D full,frequent,0.3813771003725025,0.4074153667635757,0.4,0.46153846153846156
157,CAFNet-D full,rare,0.1275648470770422,0.15642624200758548,0.13333333333333333,0.6666666666666666
157,CAFNet-D full,middle,0.1025121627026358,0.0,0.0,0.0
157,CAFNet-D full,frequent,0.5944325612554796,0.9337457765456111,0.6666666666666666,0.4166666666666667
158,CAFNet-D full,rare,0.0061789512284561796,0.0,0.0,0.0
158,CAFNet-D full,middle,0.022235172235172233,0.0,0.0,0.0
158,CAFNet-D full,frequent,0.2765168235517842,0.4412851793128929,0.26666666666666666,0.13333333333333333
159,CAFNet-D full,rare,,,,
159,CAFNet-D full,middle,0.018829561527581327,0.0,0.0,0.0
159,CAFNet-D full,frequent,0.6285381908924825,0.8006937664098821,0.6,0.45
160,CAFNet-D full,rare,0.28125329764173995,0.6745711375739729,0.4666666666666667,0.16666666666666666
160,CAFNet-D full,middle,0.4243190780365023,0.7534494445524139,0.6,0.16071428571428573
160,CAFNet-D full,frequent,0.7958727349803207,1.0,1.0,0.11363636363636363
161,CAFNet-D full,rare,0.5085470085470085,0.6131471927654584,0.06666666666666667,0.5
161,CAFNet-D full,middle,0.30969380860776047,0.3948600843628045,0.5333333333333333,0.4444444444444444
161,CAFNet-D full,frequent,0.6989549721687199,0.9337457765456111,0.9333333333333333,0.27450980392156865
162,CAFNet-D full,rare,0.04607067013234884,0.0,0.0,0.0
162,CAFNet-D full,middle,0.19154243718504083,0.0,0.0,0.0
162,CAFNet-D full,frequent,0.6971343106589345,0.8701249883466594,0.7333333333333333,0.10784313725490197
163,CAFNet-D full,rare,,,,
163,CAFNet-D full,middle,0.009433962264150943,0.0,0.0,0.0
163,CAFNet-D full,frequent,0.17986957085278193,0.24952583878244933,0.13333333333333333,0.2222222222222222
164,CAFNet-D full,rare,0.02796052631578947,0.0,0.0,0.0
164,CAFNet-D full,middle,0.06278760639994227,0.0,0.0,0.0
164,CAFNet-D full,frequent,0.7069660542791195,0.8669479898642711,0.8,0.14814814814814814
165,CAFNet-D full,rare,0.005662130662130662,0.0,0.0,0.0
165,CAFNet-D full,middle,0.014822398290750466,0.0,0.0,0.0
165,CAFNet-D full,frequent,0.06558572383994406,0.0,0.06666666666666667,0.25
166,CAFNet-D full,rare,0.013087843690413816,0.0,0.0,0.0
166,CAFNet-D full,middle,0.09980472241531044,0.16421958630632805,0.13333333333333333,0.13333333333333333
166,CAFNet-D full,frequent,0.7218775541048941,0.9148568823583791,0.8666666666666667,0.19696969696969696
167,CAFNet-D full,rare,0.15689655172413794,0.33775931993299535,0.13333333333333333,0.6666666666666666
167,CAFNet-D full,middle,0.1808690519416427,0.314880130667631,0.13333333333333333,0.14285714285714285
167,CAFNet-D full,frequent,0.5705655906900107,0.8553475075669357,0.6666666666666666,0.20408163265306123
168,CAFNet-D full,rare,0.23705034732624508,0.37466610587647853,0.26666666666666666,0.18181818181818182
168,CAFNet-D full,middle,0.4511173073928732,0.6300426811446147,0.4666666666666667,0.3333333333333333
168,CAFNet-D full,frequent,0.7696839750409817,1.0,0.9333333333333333,0.2153846153846154
169,CAFNet-D full,rare,,,,
169,CAFNet-D full,middle,0.05301764342100477,0.0,0.06666666666666667,0.16666666666666666
169,CAFNet-D full,frequent,0.6066402062110533,0.793584067764911,0.7333333333333333,0.3142857142857143
170,CAFNet-D full,rare,,,,
170,CAFNet-D full,middle,,,,
170,CAFNet-D full,frequent,0.6216384413720976,0.7104928563593765,0.4666666666666667,0.7777777777777778
171,CAFNet-D full,rare,,,,
171,CAFNet-D full,middle,0.007142857142857143,0.0,0.0,0.0
171,CAFNet-D full,frequent,0.5181923944904797,0.7059054020403313,0.5333333333333333,0.42105263157894735
172,CAFNet-D full,rare,0.02494780030342137,0.0,0.0,0.0
172,CAFNet-D full,middle,0.057108581806271826,0.06943122193677728,0.13333333333333333,0.2
172,CAFNet-D full,frequent,0.4413667335861701,0.715550648768261,0.4666666666666667,0.2
173,CAFNet-D full,rare,0.10521651103129544,0.07834851647149513,0.13333333333333333,0.2222222222222222
173,CAFNet-D full,middle,0.0473721615274706,0.0,0.0,0.0
173,CAFNet-D full,frequent,0.5436144494758876,0.8603818544462509,0.6666666666666666,0.20408163265306123
174,CAFNet-D full,rare,0.011418871434394616,0.0,0.0,0.0
174,CAFNet-D full,middle,0.04093026161188366,0.0,0.06666666666666667,0.05555555555555555
174,CAFNet-D full,frequent,0.5790227070102542,0.92663607790064,0.9333333333333333,0.3111111111111111
175,CAFNet-D full,rare,,,,
175,CAFNet-D full,middle,,,,
175,CAFNet-D full,frequent,0.574977381241379,0.7019727018777485,0.5333333333333333,0.5714285714285714
176,CAFNet-D full,rare,,,,
176,CAFNet-D full,middle,0.004739336492890996,0.0,0.0,0.0
176,CAFNet-D full,frequent,0.23272727272727273,0.38843069116765927,0.2,0.6
177,CAFNet-D full,rare,,,,
177,CAFNet-D full,middle,,,,
177,CAFNet-D full,frequent,0.6979993080208422,0.7151857987862358,0.6,0.6923076923076923
178,CAFNet-D full,rare,0.004120428899189961,0.0,0.0,0.0
178,CAFNet-D full,middle,0.1263276897910471,0.20511666732794362,0.13333333333333333,0.18181818181818182
178,CAFNet-D full,frequent,0.6034612966405708,0.9363792118010483,0.7333333333333333,0.2558139534883721
179,CAFNet-D full,rare,0.03013637751402801,0.0,0.0,0.0
179,CAFNet-D full,middle,0.07170146588053163,0.0,0.06666666666666667,0.125
179,CAFNet-D full,frequent,0.6737046421744579,0.9305687780632229,0.8,0.2926829268292683
180,CAFNet-D full,rare,,,,
180,CAFNet-D full,middle,,,,
180,CAFNet-D full,frequent,0.480202958376333,0.6105858728157117,0.2,0.5
181,CAFNet-D full,rare,0.008771929824561403,0.0,0.0,0.0
181,CAFNet-D full,middle,0.0064516129032258064,0.0,0.0,0.0
181,CAFNet-D full,frequent,0.39643797066565944,0.38824405276699103,0.4,0.5
182,CAFNet-D full,rare,0.03225806451612903,0.0,0.0,0.0
182,CAFNet-D full,middle,0.02040816326530612,0.0,0.0,0.0
182,CAFNet-D full,frequent,0.6244304968287527,0.7277341624565862,0.3333333333333333,0.625
183,CAFNet-D full,rare,0.008269806481439854,0.0,0.0,0.0
183,CAFNet-D full,middle,0.031621484333022226,0.0,0.0,0.0
183,CAFNet-D full,frequent,0.4733228824345068,0.7791714369672128,0.7333333333333333,0.3333333333333333
184,CAFNet-D full,rare,0.01051405533173092,0.0,0.0,0.0
184,CAFNet-D full,middle,0.2141668922453382,0.29343678345195284,0.26666666666666666,0.26666666666666666
184,CAFNet-D full,frequent,0.7799941609896918,0.7909506325094736,0.8,0.1411764705882353
185,CAFNet-D full,rare,0.029431002653728007,0.0,0.0,0.0
185,CAFNet-D full,middle,0.030931224943021026,0.0,0.0,0.0
185,CAFNet-D full,frequent,0.46079314887191963,0.8701249883466594,0.6,0.23684210526315788
186,CAFNet-D full,rare,0.03083040818963586,0.0,0.0,0.0
186,CAFNet-D full,middle,0.0689881287359427,0.0,0.0,0.0
186,CAFNet-D full,frequent,0.6361145349423412,0.9337457765456111,0.9333333333333333,0.19444444444444445
187,CAFNet-D full,rare,0.048378076062639816,0.0,0.06666666666666667,0.5
187,CAFNet-D full,middle,0.005555555555555556,0.0,0.0,0.0
187,CAFNet-D full,frequent,0.8398893167204706,1.0,0.9333333333333333,0.5833333333333334
188,CAFNet-D full,rare,0.004,0.0,0.0,0.0
188,CAFNet-D full,middle,0.03235513233877108,0.0,0.06666666666666667,0.25
188,CAFNet-D full,frequent,0.173498230726102,0.314880130667631,0.13333333333333333,0.14285714285714285
189,CAFNet-D full,rare,0.08067761153881123,0.07336392209936006,0.06666666666666667,0.02702702702702703
189,CAFNet-D full,middle,0.28743027047892317,0.46945447024602927,0.3333333333333333,0.05434782608695652
189,CAFNet-D full,frequent,0.8660651510352981,1.0,1.0,0.1079136690647482
190,CAFNet-D full,rare,0.01424321757655091,0.0,0.0,0.0
190,CAFNet-D full,middle,0.03741146191365162,0.0,0.0,0.0
190,CAFNet-D full,frequent,0.39240422338292685,0.6364741801035539,0.4666666666666667,0.22580645161290322
191,CAFNet-D full,rare,0.017487612940833577,0.0,0.0,0.0
191,CAFNet-D full,middle,0.09687946975153502,0.07336392209936006,0.06666666666666667,0.09090909090909091
191,CAFNet-D full,frequent,0.5648637025781655,0.9337457765456111,0.8,0.2727272727272727
192,CAFNet-D full,rare,,,,
192,CAFNet-D full,middle,,,,
192,CAFNet-D full,frequent,0.6555555555555556,0.7742158010001621,0.3333333333333333,0.8333333333333334
193,CAFNet-D full,rare,0.013601108668160838,0.0,0.0,0.0
193,CAFNet-D full,middle,0.05338135736832884,0.15642624200758548,0.06666666666666667,0.3333333333333333
193,CAFNet-D full,frequent,0.27270686608254774,0.29062463495159,0.26666666666666666,0.16666666666666666
194,CAFNet-D full,rare,,,,
194,CAFNet-D full,middle,,,,
194,CAFNet-D full,frequent,0.22267670601003936,0.28638129926840206,0.2,0.5
195,CAFNet-D full,rare,0.022487354181589814,0.0,0.0,0.0
195,CAFNet-D full,middle,0.05600970946938644,0.0,0.0,0.0
195,CAFNet-D full,frequent,0.7197315230832018,1.0,1.0,0.2
196,CAFNet-D full,rare,,,,
196,CAFNet-D full,middle,,,,
196,CAFNet-D full,frequent,0.36912620300127186,0.5067837010870874,0.3333333333333333,0.38461538461538464
197,CAFNet-D full,rare,,,,
197,CAFNet-D full,middle,0.06666666666666667,0.0,0.06666666666666667,1.0
197,CAFNet-D full,frequent,0.5599159395322431,0.8263333286520084,0.7333333333333333,0.2619047619047619
198,CAFNet-D full,rare,0.04120240043644299,0.11284514134893527,0.06666666666666667,0.25
198,CAFNet-D full,middle,0.2520052429845393,0.3026024134988135,0.13333333333333333,0.3333333333333333
198,CAFNet-D full,frequent,0.5267125333472655,0.8415908474314977,0.7333333333333333,0.28205128205128205
199,CAFNet-D full,rare,,,,
199,CAFNet-D full,middle,,,,
199,CAFNet-D full,frequent,0.7812856125356125,0.9148568823583791,0.6666666666666666,0.8333333333333334
200,CAFNet-D full,rare,0.10065720914032787,0.1909208661789347,0.06666666666666667,0.16666666666666666
200,CAFNet-D full,middle,0.06297666859338055,0.0,0.0,0.0
200,CAFNet-D full,frequent,0.6028879553511612,1.0,0.9333333333333333,0.3111111111111111
201,CAFNet-D full,rare,0.007407407407407408,0.0,0.0,0.0
201,CAFNet-D full,middle,0.08541818608204917,0.07834851647149513,0.06666666666666667,0.1111111111111111
201,CAFNet-D full,frequent,0.4181811562241829,0.6020521034564039,0.4666666666666667,0.2916666666666667
202,CAFNet-D full,rare,0.01933533148519837,0.0,0.0,0.0
202,CAFNet-D full,middle,0.05572711205372923,0.0,0.0,0.0
202,CAFNet-D full,frequent,0.6883289670693729,0.9305687780632229,0.8,0.17391304347826086
203,CAFNet-D full,rare,0.018034211662569084,0.0,0.0,0.0
203,CAFNet-D full,middle,0.12015753115603198,0.06362078819895173,0.13333333333333333,0.1
203,CAFNet-D full,frequent,0.6839700144569241,0.9337457765456111,0.9333333333333333,0.1794871794871795
204,CAFNet-D full,rare,0.24225696686018758,0.1951890007906611,0.26666666666666666,0.046511627906976744
204,CAFNet-D full,middle,0.5445210573229226,0.5077181160122075,0.4,0.03821656050955414
204,CAFNet-D full,frequent,0.8655057539447731,1.0,1.0,0.09554140127388536
205,CAFNet-D full,rare,,,,
205,CAFNet-D full,middle,0.04827627551429306,0.0,0.0,0.0
205,CAFNet-D full,frequent,0.22159198859427331,0.3301376494471203,0.13333333333333333,0.18181818181818182
206,CAFNet-D full,rare,,,,
206,CAFNet-D full,middle,0.008264462809917356,0.0,0.0,0.0
206,CAFNet-D full,frequent,0.39981529538614086,0.46900009332067494,0.2,0.2727272727272727
207,CAFNet-D full,rare,0.0047169811320754715,0.0,0.0,0.0
207,CAFNet-D full,middle,0.02568034250491979,0.0,0.0,0.0
207,CAFNet-D full,frequent,0.03870813459921491,0.0,0.06666666666666667,0.16666666666666666
208,CAFNet-D full,rare,0.004901960784313725,0.0,0.0,0.0
208,CAFNet-D full,middle,0.02040816326530612,0.0,0.0,0.0
208,CAFNet-D full,frequent,0.297484533296397,0.33405144466421566,0.26666666666666666,0.18181818181818182
209,CAFNet-D full,rare,0.01702415964849572,0.0,0.0,0.0
209,CAFNet-D full,middle,0.00709647495361781,0.0,0.0,0.0
209,CAFNet-D full,frequent,0.6729378597319952,1.0,0.9333333333333333,0.42424242424242425
210,CAFNet-D full,rare,0.044993894993894994,0.0,0.06666666666666667,0.3333333333333333
210,CAFNet-D full,middle,0.16666666666666666,0.3562071871080222,0.06666666666666667,1.0
210,CAFNet-D full,frequent,0.27569690509799405,0.3257192188287456,0.2,0.5
211,CAFNet-D full,rare,0.025,0.0,0.0,0.0
211,CAFNet-D full,middle,0.024377574180859514,0.0,0.0,0.0
211,CAFNet-D full,frequent,0.310823802384723,0.5017493542077721,0.4,0.16666666666666666
212,CAFNet-D full,rare,,,,
212,CAFNet-D full,middle,0.09613997113997114,0.1480409554829326,0.06666666666666667,0.3333333333333333
212,CAFNet-D full,frequent,0.1445487699582745,0.14201905717762706,0.2,0.3
213,CAFNet-D full,rare,0.0035335689045936395,0.0,0.0,0.0
213,CAFNet-D full,middle,0.0073312236286919834,0.0,0.0,0.0
213,CAFNet-D full,frequent,0.22698519233770337,0.2024832320725063,0.3333333333333333,0.23809523809523808
214,CAFNet-D full,rare,0.007194244604316547,0.0,0.0,0.0
214,CAFNet-D full,middle,0.016218994455836563,0.0,0.0,0.0
214,CAFNet-D full,frequent,0.15052557443892742,0.17993148201117182,0.2,0.15789473684210525
215,CAFNet-D full,rare,,,,
215,CAFNet-D full,middle,0.013664770077418151,0.0,0.0,0.0
215,CAFNet-D full,frequent,0.4872312230560204,0.5965173333990071,0.5333333333333333,0.6153846153846154
216,CAFNet-D full,rare,0.009596712279275617,0.0,0.0,0.0
216,CAFNet-D full,middle,0.018688338073873524,0.0,0.0,0.0
216,CAFNet-D full,frequent,0.5895179009267009,0.793584067764911,0.8,0.21428571428571427
217,CAFNet-D full,rare,0.0951636619730576,0.2179300643042347,0.13333333333333333,0.3333333333333333
217,CAFNet-D full,middle,0.009259259259259259,0.0,0.0,0.0
217,CAFNet-D full,frequent,0.6245116287034405,0.8553475075669357,0.7333333333333333,0.4230769230769231
218,CAFNet-D full,rare,0.008548866188509745,0.0,0.0,0.0
218,CAFNet-D full,middle,0.022584676185292002,0.0,0.0,0.0
218,CAFNet-D full,frequent,0.6227691826689249,0.9363792118010483,0.8666666666666667,0.3333333333333333
219,CAFNet-D full,rare,0.053618756371049944,0.0,0.06666666666666667,0.3333333333333333
219,CAFNet-D full,middle,0.04228139389170601,0.0,0.0,0.0
219,CAFNet-D full,frequent,0.09421023266848787,0.07979453856244818,0.13333333333333333,0.25
220,CAFNet-D full,rare,0.015384615384615385,0.0,0.0,0.0
220,CAFNet-D full,middle,,,,
220,CAFNet-D full,frequent,0.29563636363636364,0.4368949625569334,0.2,0.6
221,CAFNet-D full,rare,0.13275917876672771,0.1100458831490401,0.06666666666666667,0.02040816326530612
221,CAFNet-D full,middle,0.3394570846242865,0.22212782793993277,0.3333333333333333,0.056818181818181816
221,CAFNet-D full,frequent,0.8941731445038592,1.0,1.0,0.10416666666666667
222,CAFNet-D full,rare,0.18184833091769126,0.4249260138166711,0.2,0.1111111111111111
222,CAFNet-D full,middle,0.4759419445203774,0.9337457765456111,0.6666666666666666,0.10869565217391304
222,CAFNet-D full,frequent,0.9335061491901872,1.0,1.0,0.11363636363636363
223,CAFNet-D full,rare,,,,
223,CAFNet-D full,middle,0.008695652173913044,0.0,0.0,0.0
223,CAFNet-D full,frequent,0.5088495575221239,0.7030861797445797,0.2,0.75
224,CAFNet-D full,rare,0.00390625,0.0,0.0,0.0
224,CAFNet-D full,middle,,,,
224,CAFNet-D full,frequent,0.20008140008140013,0.21398626473452756,0.13333333333333333,0.4
0,CAFNet-D + ATC,rare,0.02712939435070949,0.0,0.0,0.0
0,CAFNet-D + ATC,middle,0.10107143000086942,0.0,0.13333333333333333,0.08695652173913043
0,CAFNet-D + ATC,frequent,0.7387708378453673,1.0,0.9333333333333333,0.21212121212121213
1,CAFNet-D + ATC,rare,0.008800288966521354,0.0,0.0,0.0
1,CAFNet-D + ATC,middle,0.030936393210132238,0.0,0.0,0.0
1,CAFNet-D + ATC,frequent,0.1335386546365383,0.1089364926177559,0.06666666666666667,0.125
2,CAFNet-D + ATC,rare,0.023121662852784133,0.0,0.0,0.0
2,CAFNet-D + ATC,middle,0.03808049535603715,0.0,0.0,0.0
2,CAFNet-D + ATC,frequent,0.4836513467781548,0.5388856921828066,0.3333333333333333,0.5
3,CAFNet-D + ATC,rare,0.006379426443671061,0.0,0.0,0.0
3,CAFNet-D + ATC,middle,0.008712121212121213,0.0,0.0,0.0
3,CAFNet-D + ATC,frequent,0.4399977889124359,0.5708588662113935,0.5333333333333333,0.42105263157894735
4,CAFNet-D + ATC,rare,0.002066115702479339,0.0,0.0,0.0
4,CAFNet-D + ATC,middle,,,,
4,CAFNet-D + ATC,frequent,0.16022607022607022,0.22004653412513583,0.2,0.6
5,CAFNet-D + ATC,rare,0.017974168589700266,0.0,0.0,0.0
5,CAFNet-D + ATC,middle,0.04577056680504957,0.0,0.0,0.0
5,CAFNet-D + ATC,frequent,0.06788960920994709,0.0,0.0,0.0
6,CAFNet-D + ATC,rare,0.0336768895592425,0.0,0.0,0.0
6,CAFNet-D + ATC,middle,0.2825909758952033,0.3312392961638528,0.4,0.46153846153846156
6,CAFNet-D + ATC,frequent,0.6137968158923849,0.8364586133797037,0.7333333333333333,0.23404255319148937
7,CAFNet-D + ATC,rare,0.014386151482925675,0.0,0.0,0.0
7,CAFNet-D + ATC,middle,,,,
7,CAFNet-D + ATC,frequent,0.2842951941093168,0.47842151728792737,0.26666666666666666,0.25
8,CAFNet-D + ATC,rare,0.049941032022109866,0.0,0.06666666666666667,0.14285714285714285
8,CAFNet-D + ATC,middle,0.20943371727887158,0.133052010135729,0.26666666666666666,0.26666666666666666
8,CAFNet-D + ATC,frequent,0.8041021412140562,1.0,0.9333333333333333,0.22580645161290322
9,CAFNet-D + ATC,rare,,,,
9,CAFNet-D + ATC,middle,,,,
9,CAFNet-D + ATC,frequent,0.4760251947910695,0.6316243658611128,0.5333333333333333,0.5714285714285714
10,CAFNet-D + ATC,rare,0.011390079608083283,0.0,0.0,0.0
10,CAFNet-D + ATC,middle,0.06632728910523733,0.07075576072108063,0.06666666666666667,0.1111111111111111
10,CAFNet-D + ATC,frequent,0.4966795836532072,0.72891152902702,0.6,0.23684210526315788
11,CAFNet-D + ATC,rare,,,,
11,CAFNet-D + ATC,middle,0.02099946836788942,0.0,0.0,0.0
11,CAFNet-D + ATC,frequent,0.4050179211469534,0.5307212739772434,0.13333333333333333,0.6666666666666666
12,CAFNet-D + ATC,rare,0.030509338500838756,0.0,0.0,0.0
12,CAFNet-D + ATC,middle,0.2270898305567938,0.1100458831490401,0.2,0.05263157894736842
12,CAFNet-D + ATC,frequent,0.7556493791621945,0.9216017310213247,0.8666666666666667,0.1
13,CAFNet-D + ATC,rare,0.006733750457985585,0.0,0.0,0.0
13,CAFNet-D + ATC,middle,0.06395891690009337,0.18457569677956817,0.06666666666666667,0.5
13,CAFNet-D + ATC,frequent,0.5112720890492332,0.791726719367984,0.5333333333333333,0.38095238095238093
14,CAFNet-D + ATC,rare,,,,
14,CAFNet-D + ATC,middle,0.01043792668712386,0.0,0.0,0.0
